fname,label
superstretch-glasscrash.aif,Crashes
curecrash2.aif,Crashes
stereoLchina.aif,Crashes
curecrash.aif,Crashes
splashcrash.aif,Crashes
909-bright-crash-rev.aif,Crashes
splishsplash_crash.aif,Crashes
drama_crash_(long).aif,Crashes
spacecrash.aif,Crashes
mystic_crash.aif,Crashes
stereocrash.aif,Crashes
glasshammer.aif,Crashes
muted_crash.aif,Crashes
tekno-hat3.aif,Hats
openclosehh.aif,Hats
quickhat2.aif,Hats
bendupohh.aif,Hats
707-ohh.aif,Hats
tekno-hat2.aif,Hats
house-mhh.aif,Hats
quickhat1.aif,Hats
narrowchh.aif,Hats
tekno-hat1.aif,Hats
synth_hh.aif,Hats
bigopenhh.aif,Hats
tekno-hat4.aif,Hats
glasscut-hat.aif,Hats
filtchh.aif,Hats
big-foot-hh.aif,Hats
wideopenhh.aif,Hats
brightest-hat.aif,Hats
pitched-up-ohh.aif,Hats
hard_ohh.aif,Hats
max-chh.aif,Hats
gateohhbd.aif,Hats
electro_chh.aif,Hats
ohh808b.aif,Hats
shimmerstrike.aif,Hats
shortohh2.aif,Hats
ordinary_closed_hh.aif,Hats
thick_hh.aif,Hats
darkohh.aif,Hats
909-collapsed-hat.aif,Hats
tinychh808.aif,Hats
cuts-through-it-ohh.aif,Hats
longhat.aif,Hats
ug-mhh.aif,Hats
foothh.aif,Hats
chh2.aif,Hats
brightohh808.aif,Hats
lowchh2.aif,Hats
supersharp-hihat.aif,Hats
ohh808.aif,Hats
WS-hat2.aif,Hats
WS-hat3.aif,Hats
smallohh.aif,Hats
new_closed_hat.aif,Hats
wideopen_closed_hh.aif,Hats
WS-hat1.aif,Hats
909-lofi-ohh.aif,Hats
solid_ohh_to chh.aif,Hats
HatRoll.aif,Hats
brighterchh.aif,Hats
half_open_hh.aif,Hats
loudchh.aif,Hats
new_closed_hat 2.aif,Hats
tinychh.aif,Hats
ehat.aif,Hats
gatechh2.aif,Hats
electro_ohh.aif,Hats
pedal_hi_hat.aif,Hats
909-bright-ohh.aif,Hats
earpiercehat.aif,Hats
crunchmhh.aif,Hats
housemhh.aif,Hats
max-ohh.aif,Hats
thick_bad_ohh.aif,Hats
flanged_ohh.aif,Hats
filtohh.aif,Hats
mini-hat.aif,Hats
shortohh.aif,Hats
909-squoosh-hat.aif,Hats
metahat.aif,Hats
lingering_ohh_to chh.aif,Hats
909-banging-lofi-hat.aif,Hats
crunch_chh.aif,Hats
clear-hat.aif,Hats
chh.aif,Hats
brightchh.aif,Hats
shut_down_ohh.aif,Hats
chh808.aif,Hats
gatechh.aif,Hats
ug-mhh2.aif,Hats
READ-ME.html,SCARs FNC Synth
basic_tone.aif,SCARs FNC Synth
note_ambience.aif,SCARs FNC Synth
deepsweep.aif,SCARs FNC Synth
metallic.aif,SCARs FNC Synth
one-hundred-ten-percent.aif,SCARs FNC Synth
hardsweep.aif,SCARs FNC Synth
squirt_metal.aif,SCARs FNC Synth
narrowdeep.aif,SCARs FNC Synth
solid_metal.aif,SCARs FNC Synth
oscillating.aif,SCARs FNC Synth
annoying.aif,SCARs FNC Synth
reverse_sweep.aif,SCARs FNC Synth
not_a_bell.aif,SCARs FNC Synth
narrowsweep.aif,SCARs FNC Synth
hardsweep2.aif,SCARs FNC Synth
deep_dark_bass_pad.aif,SCARs FNC Synth
hmm.aif,SCARs FNC Synth
darknote.aif,SCARs FNC Synth
throat_res.aif,SCARs FNC Synth
tinshaw.aif,World
tampoura.aif,World
didgeridoo.aif,World
.DS_Store,World
digeridoorhythm.aif,World
tambura-loop.aif,World
jawharp.aif,World
zithrhit.aif,World
sitar_chikari.aif,World
sitar_three_notes.aif,World
jawharp-adventure.mp3,World
berimbau.aif,World
yer-plucking-mad-dude.aif,World
didgeridoo_2.aif,World
glisshit.aif,Organs
darkhousenote.aif,Organs
glissy-organ-hit.WAV,Organs
darkhouse.aif,Organs
M1_organ_low.aif,Organs
glissdownup.aif,Organs
big7.aif,Organs
softmin7.aif,Organs
octavenote.aif,Organs
classichouse.aif,Organs
waver_organ.aif,Organs
shortsoft.aif,Organs
M1_organ_hi.aif,Organs
supercheez.aif,Organs
scarynote.aif,Organs
hardattack.aif,Organs
softmaj7.aif,Organs
cheezeminor.aif,Organs
organlick.aif,Organs
shortwarm.aif,Organs
urku_hit.aif,Organs
suspense_hit.aif,Orchestral
old-string-rise.aif,Orchestral
sad-strings-Amin.aif,Orchestral
mellotron-string.aif,Orchestral
cello_bowed.aif,Orchestral
bassoon14_d4.aif,Orchestral
big-orchestra-note-A.aif,Orchestral
sad-strings-Amin7.aif,Orchestral
oboe_d4.aif,Orchestral
blissed_out_harp.aif,Orchestral
orchestra-strings-warm-up.aif,Orchestral
violin_suspense.aif,Orchestral
sad-strings-Amaj.aif,Orchestral
celeste_long.aif,Orchestral
tremolo-strings.aif,Orchestral
pretty-string-swell.aif,Orchestral
spooky-minor-strings.aif,Orchestral
wavedrum1.aif,African and Eastern Percussion
wavedrum3.aif,African and Eastern Percussion
wavedrum2.aif,African and Eastern Percussion
blobble.aif,African and Eastern Percussion
tambo-dum.aif,African and Eastern Percussion
tabla-hardhit.aif,African and Eastern Percussion
.DS_Store,African and Eastern Percussion
SteelDrum-vs.aif,African and Eastern Percussion
gungru.2.aif,African and Eastern Percussion
rainstick.aif,African and Eastern Percussion
shekere1.aif,African and Eastern Percussion
bigbend.aif,African and Eastern Percussion
electrotabla.aif,African and Eastern Percussion
bendy.aif,African and Eastern Percussion
pipechimes.aif,African and Eastern Percussion
lotabla.aif,African and Eastern Percussion
bongo lo.aif,African and Eastern Percussion
tambo-tak.aif,African and Eastern Percussion
tablaesque.aif,African and Eastern Percussion
long-tabla-hit.aif,African and Eastern Percussion
shekere-roll.aif,African and Eastern Percussion
solid-tabla-hit.aif,African and Eastern Percussion
tabla-dum.aif,African and Eastern Percussion
bongo hi.aif,African and Eastern Percussion
gungru5.aif,African and Eastern Percussion
gungru1.aif,African and Eastern Percussion
crikix.aif,African and Eastern Percussion
djembe-side.aif,African and Eastern Percussion
ethnowhat.aif,African and Eastern Percussion
gungru3.aif,African and Eastern Percussion
steeldrum.aif,African and Eastern Percussion
timbale-lo.aif,Western and Latin Percussion
Rattle_01-vs.aif,Western and Latin Percussion
timpani-roll.aif,Western and Latin Percussion
shaker.aif,Western and Latin Percussion
tamborine2.aif,Western and Latin Percussion
timpani-lo.aif,Western and Latin Percussion
loagogo.aif,Western and Latin Percussion
tamborine3.aif,Western and Latin Percussion
rattle.aif,Western and Latin Percussion
timpani hi.aif,Western and Latin Percussion
shaker2.aif,Western and Latin Percussion
tamborine1.aif,Western and Latin Percussion
conga.aif,Western and Latin Percussion
tambourine-clean.aif,Western and Latin Percussion
hicow.aif,Western and Latin Percussion
conga_clean_lower.aif,Western and Latin Percussion
nicecow.aif,Western and Latin Percussion
Fingersnap.WAV,Western and Latin Percussion
bell2.aif,Western and Latin Percussion
tamborine4.aif,Western and Latin Percussion
tambourine-simple2.aif,Western and Latin Percussion
distorto-shaka-hit.aif,Western and Latin Percussion
vibraslap.aif,Western and Latin Percussion
hitamb.aif,Western and Latin Percussion
bell1.aif,Western and Latin Percussion
tambourine-simple1.aif,Western and Latin Percussion
loblock.aif,Western and Latin Percussion
hitimbale.aif,Western and Latin Percussion
timpani-crescendo2.aif,Western and Latin Percussion
lamo-vibraslap.aif,Western and Latin Percussion
vibraslap2.aif,Western and Latin Percussion
shaker_long.aif,Western and Latin Percussion
superverb-long-conga.aif,Western and Latin Percussion
maraca.aif,Western and Latin Percussion
conga_clean_low.aif,Western and Latin Percussion
conga_clean_high.aif,Western and Latin Percussion
cabasa.aif,Western and Latin Percussion
lobongo.aif,Western and Latin Percussion
noisetom1.aif,Western and Latin Percussion
shkr1.aif,Western and Latin Percussion
lotimbale.aif,Western and Latin Percussion
timpani-tremelo2.aif,Western and Latin Percussion
noisetom2.aif,Western and Latin Percussion
shkr2.aif,Western and Latin Percussion
shkr3.aif,Western and Latin Percussion
hiconga.aif,Western and Latin Percussion
whistle2.aif,Western and Latin Percussion
light_tamb.aif,Western and Latin Percussion
bright-cabasa.aif,Western and Latin Percussion
snap.aif,Western and Latin Percussion
locow.aif,Western and Latin Percussion
conga_clean_lowest.aif,Western and Latin Percussion
whistle3.aif,Western and Latin Percussion
whistle1.aif,Western and Latin Percussion
midconga.aif,Western and Latin Percussion
WS-shaker.aif,Western and Latin Percussion
tuned_and_dissonant.aif,Western and Latin Percussion
hibongo.aif,Western and Latin Percussion
conga2.aif,Western and Latin Percussion
darkshaker.aif,Western and Latin Percussion
808agogo.aif,Western and Latin Percussion
badcow.aif,Western and Latin Percussion
timpani lo.aif,Western and Latin Percussion
clave.aif,Western and Latin Percussion
police_whistle.aif,Western and Latin Percussion
tamb-lofi.aif,Western and Latin Percussion
timpani-hi.aif,Western and Latin Percussion
deep-conga.aif,Western and Latin Percussion
loconga.aif,Western and Latin Percussion
hardtimbale.aif,Western and Latin Percussion
triangleopen.aif,Western and Latin Percussion
hiagogo.aif,Western and Latin Percussion
ominous-kettle-drum.aif,Western and Latin Percussion
straight-tambourine.aif,Western and Latin Percussion
conga_clean.aif,Western and Latin Percussion
woodfish.aif,Western and Latin Percussion
tamb.aif,Western and Latin Percussion
bongo-lo.aif,Western and Latin Percussion
trianglemute.aif,Western and Latin Percussion
SHIRR1.WAV,Western and Latin Percussion
timpani-tremelo.aif,Western and Latin Percussion
conga_clean_higher.aif,Western and Latin Percussion
hardsleigh.aif,Western and Latin Percussion
housewhistle.aif,Western and Latin Percussion
bigmaraca.aif,Western and Latin Percussion
conga-rub-hit.aif,Western and Latin Percussion
shaker_short.aif,Western and Latin Percussion
hiblock.aif,Western and Latin Percussion
lectroperc.aif,Western and Latin Percussion
timpani med.aif,Western and Latin Percussion
cowbell808.aif,Western and Latin Percussion
timpani-crescendo.aif,Western and Latin Percussion
woodfish2.aif,Western and Latin Percussion
fem-choir-G1.aif,Vocal
psychology-chimes.aif,Pads
warbling_seventh.aif,Pads
warm-oscillator-pad.aif,Pads
three-part-7th-pad.aif,Pads
narrowfilt.aif,Pads
classic7th.aif,Pads
bandpass_ambience.aif,Pads
farfisa_chord1_ashp_maj7.aif,Pads
big-indistinct-pad.aif,Pads
soft-synth-seventh.aif,Pads
farfisa_chord2_gmin9.aif,Pads
ambient-strum-sustain.aif,Pads
granular-fifth.aif,Pads
minorbright.aif,Pads
.DS_Store,Pads
spooky-waterdrops-pad.aif,Pads
upliftsynth.aif,Pads
prophetic_pad.aif,Pads
longambience.aif,Pads
sweepin.aif,Pads
harmonics-only.aif,Pads
granular-string.aif,Pads
rhodes_staggerchord.aif,Pads
muted_seventh.aif,Pads
big-pretty-air-pad.aif,Pads
farfisa_chord1_ashp_min7.aif,Pads
lush_ambience.aif,Pads
phaseoring.aif,Pads
distortion-pad.aif,Pads
panning_scratchy_pad.aif,Pads
dreamy-pad.aif,Pads
bell-texture.aif,Pads
breathy_heaven_pad.aif,Pads
eerieness.aif,Pads
rising-atmospherics.aif,Pads
serious_seventh_synth_trip.aif,Pads
thicknote.aif,Pads
bellpad.aif,Pads
rounded_edges_seventh.aif,Pads
weirdair.aif,Pads
farfisa_chord2_fmaj9.aif,Pads
space-beast-01w.aif,Pads
strange-pad-and-pass.aif,Pads
drwhochord.aif,Pads
stringed-gongs-planet.aif,Pads
classic_badloop_jungle.aif,Pads
newage-adventure1.aif,Pads
string80s.aif,Pads
bellpad-harmonics.aif,Pads
farfisa_chord2_fmaj7.aif,Pads
analog_stack_hit.aif,Pads
orchestral_seventh.aif,Pads
newage-adventure2.aif,Pads
shangoe-atmosphere.aif,Pads
super_breathy_padtrip.aif,Pads
super-hipass-sweeper.aif,Pads
breathyintro.aif,Pads
sharp_rhodes_seventh.aif,Pads
magesticchd2.aif,Pads
house_ambience.aif,Pads
gargonzchord.aif,Pads
hoover1.aif,Pads
thickchd.aif,Pads
Sweep3.aif,Pads
M1_Lore.aif,Pads
atmospheric-abduction.aif,Pads
M1_Mellotron_Vox.aif,Pads
breathy-harmonic-drone.aif,Pads
super_stereo_rhodes.aif,Pads
descending-atmosphere.aif,Pads
big_piano_synthfx.aif,Pads
thickshort-ambience.aif,Pads
Sweep1.aif,Pads
bellwater-ambience.aif,Pads
magesticchd.aif,Pads
backwards_pianoesquepad.aif,Pads
scratchy_record_chord.aif,Pads
alarmpad.aif,Pads
angelpads.aif,Pads
fluffy_pad.aif,Pads
ufo_seventh.aif,Pads
sweep_up_chord.aif,Pads
Sweep4.aif,Pads
solarchrd.aif,Pads
harsher_envirojazzpad.aif,Pads
interstellar.aif,Pads
newage-crickettime.aif,Pads
deep-guitar-journey.aif,Pads
big-echospace.aif,Pads
giant_reso_bass.aif,SCARs FNC Bass
bassss.aif,SCARs FNC Bass
bassw.aif,SCARs FNC Bass
datara15.aif,SCARs FNC Bass
datara14.aif,SCARs FNC Bass
deep_sweep.aif,SCARs FNC Bass
distorting.aif,SCARs FNC Bass
sweepbass.aif,SCARs FNC Bass
overloadme.aif,SCARs FNC Bass
READ-ME.html,SCARs FNC Bass
spooky_jungle_bass.aif,SCARs FNC Bass
datara16.aif,SCARs FNC Bass
datara17.aif,SCARs FNC Bass
so_low_it_hurts.aif,SCARs FNC Bass
datara13.aif,SCARs FNC Bass
datara12.aif,SCARs FNC Bass
basss.aif,SCARs FNC Bass
basic_bass.aif,SCARs FNC Bass
small_bass.aif,SCARs FNC Bass
soft_round.aif,SCARs FNC Bass
rezup.aif,SCARs FNC Bass
wave.aif,SCARs FNC Bass
announce_bass.aif,SCARs FNC Bass
unplug_me.aif,SCARs FNC Bass
spooky_jungle_bass_2.aif,SCARs FNC Bass
bass.aif,SCARs FNC Bass
datara20.aif,SCARs FNC Bass
unplug_me_2.aif,SCARs FNC Bass
datara18.aif,SCARs FNC Bass
revback.aif,SCARs FNC Bass
backward_bass_synth.aif,Synth
spaceship-intercom-tone.aif,Synth
resosynthnote.aif,Synth
superstrummer-whistle.aif,Synth
smooth-tone.aif,Synth
moviedrone.aif,Synth
t99_blart.aif,Synth
x-mod.aif,Synth
sweep-20-50-Hz.aif,Synth
burbling_lowsynth.aif,Synth
d-choon.aif,Synth
.DS_Store,Synth
roundresonote.aif,Synth
distorto.aif,Synth
round-1.aif,Synth
fifth-synth-crecendo.aif,Synth
flarzbass.aif,Synth
final-round.aif,Synth
lately.aif,Synth
more-grunge.aif,Synth
round-2.aif,Synth
happysweep.aif,Synth
powertools.aif,Synth
losquirt.aif,Synth
astral-glide.aif,Synth
mosquito.aif,Synth
heavynote.aif,Synth
superstrummer-santour.aif,Synth
ambient-backpad.aif,Synth
NRG.aif,Synth
vibrato-toy-piano.aif,Synth
darkworld.aif,Synth
hardwarble.aif,Synth
bounce.aif,Synth
cheesy_drwho_synth.aif,Synth
chainsaw.aif,Synth
ooowwwww.aif,Synth
Fat8.aif,Synth
pure.aif,Synth
resybass.aif,Synth
chainsaw-growler.aif,Synth
thicknote.aif,Synth
hedecho.aif,Synth
honk.aif,Synth
veryreso.aif,Synth
kewl_reverse.aif,Synth
resonant-travelnote.aif,Synth
the-force.aif,Synth
superstrummer-harsh.aif,Synth
mosquito-rampage-swell.aif,Synth
hard-cycles.aif,Synth
oldskool.aif,Synth
big_warm_tone.aif,Synth
super-pure-round-tone.aif,Synth
shortchord.aif,Synth
electro_saw.aif,Synth
space-debree.aif,Synth
kraft-bass-growl.aif,Synth
overlord.aif,Synth
evilslowdown.aif,Synth
buzzsaw-bass-synth.aif,Synth
nasty_tonebass.aif,Synth
angry-filter-journey.aif,Synth
chord.aif,Synth
distortoflupt.aif,Synth
thick-noise-and-tone.aif,Synth
old-farty-arp-filter.aif,Synth
realthin.aif,Synth
bell-melody-space.aif,Synth
resodown.aif,Synth
pad-splash.aif,Synth
tuning_the_knobs.aif,Synth
painfull-e4.aif,Synth
harsh-ringer.aif,Synth
boing.aif,Synth
hard-echo-hit.aif,Synth
hi score.aif,Synth
zzub.aif,Synth
thincheeze.aif,Synth
dred.aif,Synth
scratchytone.aif,Synth
bokusoul.aif,Synth
bulldog-bass-crawl.aif,Synth
squirtyanalog.aif,Synth
classicrave.aif,Synth
fat-8-tone.aif,Synth
7thsweep_wave.aif,Synth
superstrummer-filtered.aif,Synth
narrowfilt-synthscream.aif,Synth
evil-zannng-synth.aif,Synth
phat_modular_sci_fi.aif,Synth
inhaler.aif,Synth
glass-cutter.aif,Synth
synthyowl.aif,Synth
dreamy_verybright-synth.aif,Synth
screaming-blarp-down.aif,Synth
vocoded-tonefiddle.aif,Synth
synth-swell-loop.aif,Synth
hietom.aif,Toms
medetom.aif,Toms
hitom.aif,Toms
dissonant_tom.aif,Toms
ambient_tom_1.aif,Toms
distortotom.aif,Toms
ambient_tom_3.aif,Toms
ambient_tom_2.aif,Toms
midtom.aif,Toms
loetom.aif,Toms
giant-electrotom.aif,Toms
midtom2.aif,Toms
lotom.aif,Toms
giant_tom.aif,Toms
giant_floor_tom.aif,Toms
voice_oh.aif,Voice
.DS_Store,Voice
voice_come_on1.aif,Voice
j-brown-unnh.aif,Voice
voice_uh-clap.aif,Voice
voice_oh_baby.aif,Voice
voice_come_on2.aif,Voice
voice_come_on_lower.aif,Voice
cmon-(thick_n_throaty).aif,Voice
voice_yeah.aif,Voice
whaouu.aif,Voice
cmon-(compressed).aif,Voice
hoh!_(tribal).aif,Voice
gruntooh2.aif,Voice
watch_me.aif,Voice
voice_heya.aif,Voice
voice_go.aif,Voice
voice_woo.aif,Voice
dwee.aif,Voice
bass.aif,Voice
gruntooh.aif,Voice
voice_get_up.aif,Voice
hit_it.aif,Voice
compressed_ow.aif,Voice
play_it.aif,Voice
voice_fog_horn.aif,Voice
cmon-(delayverb).aif,Voice
voice_yo.aif,Voice
hoo_(loud).aif,Voice
voice_aww.aif,Voice
clapverby.aif,Claps
rz1-clap.aif,Claps
clap909.aif,Claps
small909clap.aif,Claps
CR8KCLAP.WAV,Claps
verbyclapesque.aif,Claps
squirt-hat.aif,Claps
gated-clap.aif,Claps
weird-clap.aif,Claps
lo_filt_clap.aif,Claps
wide-clap.aif,Claps
clap808.aif,Claps
ruddy-handclap.aif,Claps
queer-clap.aif,Claps
gotsa-big-clap.aif,Claps
static_clap.aif,Claps
CP.WAV,Claps
electro-cricket-clap4.aif,Claps
claps-w_cymb.WAV,Claps
thickclap.aif,Claps
electro-cricket-clap1.aif,Claps
brightclap2.aif,Claps
qy20clap.aif,Claps
electro-cricket-clap3.aif,Claps
SDS5-Crack.WAV,Claps
electro-cricket-clap2.aif,Claps
c2.aif,Claps
c1.aif,Claps
c4.aif,Claps
roundclap.aif,Claps
c5.aif,Claps
brightclap.aif,Claps
musical_snare.aif,Snares
flange_down_sd.aif,Snares
ambient_roll_1.aif,Snares
tight_up.aif,Snares
round_down.aif,Snares
tight_up2.aif,Snares
stretched_tight_snare.aif,Snares
SD0050.aif,Snares
ambient_snare.aif,Snares
radio_king_snare.aif,Snares
zonk_sd.aif,Snares
SD1010.aif,Snares
909sd.aif,Snares
ambient_roll_2.aif,Snares
almost_vox_snare.aif,Snares
sd909.aif,Snares
hisd808.aif,Snares
fastrollin.aif,Snares
complex_live_snare_3.aif,Snares
snappy_rim.aif,Snares
gaterim.aif,Snares
big-fat-snare2.aif,Snares
.DS_Store,Snares
sharp-flat-snare.aif,Snares
snarp_flange_sd.aif,Snares
hirim808.aif,Snares
just_a_big_ass_snare.aif,Snares
flatsd.aif,Snares
complex_live_snare_2.aif,Snares
elecsnare.aif,Snares
acoustic_snare.aif,Snares
round_sd.aif,Snares
gatesnare.aif,Snares
big-fat-snare1.aif,Snares
giant-squashed-snare2.aif,Snares
tight-noisy-snare.aif,Snares
lofi_snare.aif,Snares
scratch_snare.aif,Snares
rim.aif,Snares
solidsnare2.aif,Snares
giant-squashed-snare.aif,Snares
hard_rock_snare.aif,Snares
noisesnare5.aif,Snares
shortsdroll.aif,Snares
hard_wood_sd.aif,Snares
hisharpsd.aif,Snares
tokyo_jet_sd.aif,Snares
noisesnare4.aif,Snares
sd-j.brown.aif,Snares
complex_live_snare.aif,Snares
SD2550.aif,Snares
noisesnare6.aif,Snares
stuartsd.aif,Snares
chunky-snare.aif,Snares
sosoftsd.aif,Snares
flangeup_sd.aif,Snares
noisesnare3.aif,Snares
SD5010.aif,Snares
springverb-rimshot.aif,Snares
juicy_snare.aif,Snares
compressed_sd.aif,Snares
tightsd2.aif,Snares
nipple_snare.aif,Snares
shortsd808.aif,Snares
sd.aif,Snares
noisesnare2.aif,Snares
twosds.aif,Snares
tinyelectrosd.aif,Snares
chut_sd.aif,Snares
flanged_sd.aif,Snares
supergate_snare_2.aif,Snares
chunkier-snare.aif,Snares
nipple_snare_2.aif,Snares
double-reverb-stick.aif,Snares
hard-909-snare.aif,Snares
clipsnare.aif,Snares
noisesnare1.aif,Snares
snare-like_noise.aif,Snares
softnoise_snare.aif,Snares
sharpstsd.aif,Snares
ST0T0S3.aif,Snares
noisy2.aif,Snares
thick_hard_sd.aif,Snares
clapsnare.aif,Snares
tuned_tight.aif,Snares
untidy-snare.aif,Snares
ug-snare2.aif,Snares
totally_amped_sd.aif,Snares
tight_real_snare.aif,Snares
2ghostsds.aif,Snares
rolandsd.aif,Snares
SD1050.aif,Snares
softsd.aif,Snares
compsd.aif,Snares
noisy-bright-snare.aif,Snares
high-reggae-snare.aif,Snares
SD0010.aif,Snares
noisy1.aif,Snares
ST0T0S0.aif,Snares
tightsd.aif,Snares
dirty_exploded_snare.aif,Snares
clappy-snare.aif,Snares
robot-snare.aif,Snares
ug-snare1.aif,Snares
plain_snare.aif,Snares
piccolosd.aif,Snares
stretchsd.aif,Snares
popslap.aif,Snares
sidestick.aif,Snares
gatedsd.aif,Snares
portishdsd.aif,Snares
tiny808sd.aif,Snares
just-gate-snare.aif,Snares
crapsd.aif,Snares
round_analog.aif,Snares
gated-snare-thick.aif,Snares
brushingsd.aif,Snares
ST0T0S7.aif,Snares
ST0T0SA.aif,Snares
noisy_analog.aif,Snares
bunch-snare.aif,Snares
slidesnare.aif,Snares
supertight-snare.aif,Snares
lowsd.aif,Snares
crunchsd.aif,Snares
rollin-snare.aif,Snares
just_a_snare.aif,Snares
nonsd.aif,Snares
clapsd.aif,Snares
rolandrim.aif,Snares
explosion_snare.aif,Snares
ST0T7S7.aif,Snares
snareclock.aif,Snares
supergate_snare.aif,Snares
noise2snare.aif,Snares
solid_rimshot.aif,Snares
sd-j.brown2.aif,Snares
ST0T3S3.aif,Snares
verbysnare.aif,Snares
stereosnarehat.aif,Snares
SNARE808.aif,Snares
naturalsd.aif,Snares
badrim.aif,Snares
crapsd2.aif,Snares
punchysd.aif,Snares
quietsd.aif,Snares
rubber_sd.aif,Snares
solidsnare.aif,Snares
nice_acoustic_sd.aif,Snares
supergate-snare.aif,Snares
dryrim.aif,Snares
filtosd.aif,Snares
thicksd.aif,Snares
verylow_sd.aif,Snares
ST0T3SA.aif,Snares
hardclock-snare.aif,Snares
ST0T7S3.aif,Snares
low_crunch.aif,Snares
news-at-10.aif,Melodic Stabs and Hits
lonelyheart.aif,Melodic Stabs and Hits
.DS_Store,Melodic Stabs and Hits
dirtyhit.aif,Melodic Stabs and Hits
hardcheeze.aif,Melodic Stabs and Hits
SFXhit.aif,Melodic Stabs and Hits
MELODRAMA.aif,Melodic Stabs and Hits
jazzfadehit.aif,Melodic Stabs and Hits
disco-string-hit.aif,Melodic Stabs and Hits
mildstab.aif,Melodic Stabs and Hits
vocoded-note.aif,Melodic Stabs and Hits
fat-fuzzy-piano-hit.aif,Melodic Stabs and Hits
flute-down-n-up.aif,Flutes
D-50_shakuhashi.aif,Flutes
flute-squeak.aif,Flutes
afroflute_1.aif,Flutes
japanese_wood_flute.aif,Flutes
afroflute_2.aif,Flutes
flute-c2.aif,Flutes
flute-jazzriff2.aif,Flutes
flute-jazzriff1.aif,Flutes
oriental-flute-C.aif,Flutes
plucking-guitar.aif,Guitars
fuzzy-note.aif,Guitars
metal_guitarstrum.aif,Guitars
climbing_distortion.aif,Guitars
dual-guitar-dive.aif,Guitars
wah_guitar.aif,Guitars
.DS_Store,Guitars
guitar-note-goes-crazy.aif,Guitars
one-distorted-note.aif,Guitars
forever-tremelo-chord.aif,Guitars
wah-down.aif,Guitars
bendy-thick-guitarchord.aif,Guitars
crunch-chords.aif,Guitars
gtrchord.aif,Guitars
wahchord_bmaj13.aif,Guitars
gtrbend.aif,Guitars
guitar-whalesong.aif,Guitars
twangybendy.aif,Guitars
string-blink.aif,Guitars
fret_attack.aif,Guitars
wah-hit.aif,Guitars
build-up-the-wah.aif,Guitars
super-blues-guitar.aif,Guitars
chorddown-guitar.aif,Guitars
fret-me-down.aif,Guitars
guitar-car-accelerate.aif,Guitars
guitar-tremelo-descent.aif,Guitars
fukdup-warping-thingy.aif,Guitars
guitar-prettynote-C.aif,Guitars
backwards-ringer.aif,Guitars
wahchord_e.aif,Guitars
two-strum-ringer.aif,Guitars
octave_dive.aif,Guitars
darkguitar-filtered.aif,Guitars
twelve-string-strum.aif,Guitars
powerchord.aif,Guitars
wahchord_b7fl9.aif,Guitars
dirty-high-reverb-hit.aif,Guitars
wahchord_g.aif,Guitars
flamencostrum.aif,Guitars
clean_guitar_richchord_a.aif,Guitars
breakoutgtr.aif,Guitars
distorto-guitar-fadein.aif,Guitars
wah-flange.aif,Guitars
gitar.aif,Guitars
countrychord.aif,Guitars
harmonics-1.aif,Guitars
guitar_tremolo_chord2.aif,Guitars
doppler_guitar.aif,Guitars
bellguitar2.aif,Guitars
guitarpluking.aif,Guitars
chunkybunch_guitar2.aif,Guitars
stringslip.aif,Guitars
harmonics-2.aif,Guitars
guitar_tremolo_chord1.aif,Guitars
guitar-freakoutgliss.aif,Guitars
bellguitar1.aif,Guitars
harmonics-3.aif,Guitars
fretty-dive.aif,Guitars
chunkybunch_guitar1.aif,Guitars
distorted_guitar_noise.aif,Guitars
hawaii_guitar.aif,Guitars
echo-of-something-1.aif,Guitars
fly_by.aif,Guitars
bendynote.aif,Guitars
electric_guitarpluck.aif,Guitars
harmony_5th-bend.aif,Guitars
echo-of-something-2.aif,Guitars
Alto_Sax_Sus_p_Cs4.aif,Horns
warm-horn-hit.aif,Horns
stretchy-trumpet-blast.aif,Horns
dragnethorn2.aif,Horns
double_horn_hit.aif,Horns
c-major-punch.aif,Horns
sax-session-with-josh.mp3,Horns
bachtrumpet_d4.aif,Horns
swelling_triad.aif,Horns
tuba_d4.aif,Horns
tenortrombonemute_d4.aif,Horns
dark-sax-hit-C7.aif,Horns
ctrumpetharm_d4.aif,Horns
horn_intro.aif,Horns
sax-happyhit.aif,Horns
c-major-hold.aif,Horns
four-horn-hit-finale.aif,Horns
cheesy_horn_section_riff 2.aif,Horns
old_tenorsax_screech.aif,Horns
ctrumpet_d4.aif,Horns
sting-me.aif,Horns
frenchhorn_d4.aif,Horns
brass-a7th-hit.aif,Horns
sax-gliss-down.aif,Horns
saxfart.aif,Horns
englishhorn_d4.aif,Horns
sax-blows-acid.aif,Horns
mariachi_horns.aif,Horns
cheesy_horn_section_riff.aif,Horns
f-major-punch.aif,Horns
frenchhornmute_d4.aif,Horns
dragnethorn.aif,Horns
bebop_horns.aif,Horns
sfx2.WAV,Punches Hits Discoblasts
triple-punchdown.aif,Punches Hits Discoblasts
kickhats.aif,Punches Hits Discoblasts
rubabend.aif,Punches Hits Discoblasts
pumpuphit.aif,Punches Hits Discoblasts
disco_punch.aif,Punches Hits Discoblasts
BRASS_HIT.WAV,Punches Hits Discoblasts
kickcrash.aif,Punches Hits Discoblasts
hiphoppity-gliss-up-down.aif,Punches Hits Discoblasts
dirtyhit.aif,Punches Hits Discoblasts
jazz_hit.aif,Punches Hits Discoblasts
